TransactionID,Date,Item,Category,Season
1009,2024-02-20,Green Peas,Vegetable,Winter
1009,2024-02-20,Garlic,Vegetable,All
1010,2024-10-20,Ginger,Vegetable,All
1010,2024-10-20,Garlic,Vegetable,All
1010,2024-10-20,Potato,Vegetable,All
1011,2024-04-07,Capsicum,Vegetable,Summer
1011,2024-04-07,Watermelon,Fruit,Summer
1011,2024-04-07,Coriander,Vegetable,All
1012,2024-01-23,Ginger,Vegetable,All
1012,2024-01-23,Coriander,Vegetable,All
1012,2024-01-23,Guava,Fruit,Winter
1013,2024-06-07,Potato,Vegetable,All
1013,2024-06-07,Ladyfinger,Vegetable,Summer
1013,2024-06-07,Muskmelon,Fruit,Summer
1013,2024-06-07,Ginger,Vegetable,All
1013,2024-06-07,Capsicum,Vegetable,Summer
1014,2024-11-06,Cauliflower,Vegetable,Winter
1014,2024-11-06,Cabbage,Vegetable,Winter
1014,2024-11-06,Spinach,Vegetable,Winter
1015,2024-01-04,Potato,Vegetable,All
1015,2024-01-04,Onion,Vegetable,All
1015,2024-01-04,Beetroot,Vegetable,Winter
1016,2024-09-28,Brinjal,Vegetable,Rainy
1016,2024-09-28,Potato,Vegetable,All
1017,2024-05-26,Papaya,Fruit,Summer
1017,2024-05-26,Potato,Vegetable,All
1017,2024-05-26,Tomato,Vegetable,Summer
1017,2024-05-26,Mango,Fruit,Summer
1018,2024-11-27,Cabbage,Vegetable,Winter
1018,2024-11-27,Onion,Vegetable,All
1019,2024-12-20,Carrot,Vegetable,Winter
1019,2024-12-20,Cauliflower,Vegetable,Winter
1019,2024-12-20,Potato,Vegetable,All
1019,2024-12-20,Onion,Vegetable,All
1020,2024-03-29,Tomato,Vegetable,Summer
1020,2024-03-29,Mango,Fruit,Summer
1020,2024-03-29,Onion,Vegetable,All
1020,2024-03-29,Potato,Vegetable,All
1021,2024-02-21,Cauliflower,Vegetable,Winter
1021,2024-02-21,Coriander,Vegetable,All
1022,2024-10-26,Potato,Vegetable,All
1022,2024-10-26,Ginger,Vegetable,All
1022,2024-10-26,Onion,Vegetable,All
1022,2024-10-26,Garlic,Vegetable,All
1023,2024-10-07,Potato,Vegetable,All
1023,2024-10-07,Ginger,Vegetable,All
1023,2024-10-07,Coriander,Vegetable,All
1024,2024-04-06,Ginger,Vegetable,All
1024,2024-04-06,Coriander,Vegetable,All
1024,2024-04-06,Garlic,Vegetable,All
1025,2024-05-22,Pineapple,Fruit,Summer
1025,2024-05-22,Papaya,Fruit,Summer
1025,2024-05-22,Watermelon,Fruit,Summer
1025,2024-05-22,Garlic,Vegetable,All
1026,2024-09-22,Chilli,Vegetable,Rainy
1026,2024-09-22,Potato,Vegetable,All
1026,2024-09-22,Banana,Fruit,Rainy
1026,2024-09-22,Pumpkin,Vegetable,Rainy
1027,2024-01-26,Garlic,Vegetable,All
1027,2024-01-26,Cabbage,Vegetable,Winter
1028,2024-10-03,Ginger,Vegetable,All
1028,2024-10-03,Onion,Vegetable,All
1028,2024-10-03,Garlic,Vegetable,All
1028,2024-10-03,Coriander,Vegetable,All
1028,2024-10-03,Potato,Vegetable,All
1029,2024-09-25,Banana,Fruit,Rainy
1029,2024-09-25,Potato,Vegetable,All
1029,2024-09-25,Radish,Vegetable,Rainy
1030,2024-08-19,Garlic,Vegetable,All
1030,2024-08-19,Bottle Gourd,Vegetable,Rainy
1030,2024-08-19,Onion,Vegetable,All
1030,2024-08-19,Ginger,Vegetable,All
1031,2024-03-08,Coriander,Vegetable,All
1031,2024-03-08,Garlic,Vegetable,All
1031,2024-03-08,Muskmelon,Fruit,Summer
1031,2024-03-08,Ladyfinger,Vegetable,Summer
1032,2024-06-05,Potato,Vegetable,All
1032,2024-06-05,Muskmelon,Fruit,Summer
1032,2024-06-05,Ginger,Vegetable,All
1033,2024-03-10,Tomato,Vegetable,Summer
1033,2024-03-10,Potato,Vegetable,All
1033,2024-03-10,Pineapple,Fruit,Summer
1033,2024-03-10,Papaya,Fruit,Summer
1034,2024-11-22,Beetroot,Vegetable,Winter
1034,2024-11-22,Garlic,Vegetable,All
1034,2024-11-22,Coriander,Vegetable,All
1035,2024-11-10,Spinach,Vegetable,Winter
1035,2024-11-10,Carrot,Vegetable,Winter
1035,2024-11-10,Potato,Vegetable,All
1035,2024-11-10,Garlic,Vegetable,All
1035,2024-11-10,Cabbage,Vegetable,Winter
1036,2024-01-22,Cabbage,Vegetable,Winter
1036,2024-01-22,Spinach,Vegetable,Winter
1036,2024-01-22,Green Peas,Vegetable,Winter
1037,2024-02-08,Cauliflower,Vegetable,Winter
1037,2024-02-08,Garlic,Vegetable,All
1037,2024-02-08,Green Peas,Vegetable,Winter
1038,2024-08-15,Pumpkin,Vegetable,Rainy
1038,2024-08-15,Chilli,Vegetable,Rainy
1039,2024-05-02,Ladyfinger,Vegetable,Summer
1039,2024-05-02,Muskmelon,Fruit,Summer
1040,2024-03-31,Garlic,Vegetable,All
1040,2024-03-31,Ladyfinger,Vegetable,Summer
1040,2024-03-31,Potato,Vegetable,All
1041,2024-05-17,Pineapple,Fruit,Summer
1041,2024-05-17,Garlic,Vegetable,All
1041,2024-05-17,Onion,Vegetable,All
1042,2024-04-03,Potato,Vegetable,All
1042,2024-04-03,Papaya,Fruit,Summer
1042,2024-04-03,Watermelon,Fruit,Summer
1043,2024-01-14,Coriander,Vegetable,All
1043,2024-01-14,Beetroot,Vegetable,Winter
1043,2024-01-14,Onion,Vegetable,All
1043,2024-01-14,Ginger,Vegetable,All
1044,2024-08-08,Chilli,Vegetable,Rainy
1044,2024-08-08,Garlic,Vegetable,All
1044,2024-08-08,Banana,Fruit,Rainy
1045,2024-07-29,Garlic,Vegetable,All
1045,2024-07-29,Onion,Vegetable,All
1045,2024-07-29,Coriander,Vegetable,All
1045,2024-07-29,Bottle Gourd,Vegetable,Rainy
1046,2024-08-05,Potato,Vegetable,All
1046,2024-08-05,Ginger,Vegetable,All
1046,2024-08-05,Pumpkin,Vegetable,Rainy
1047,2024-07-22,Ginger,Vegetable,All
1047,2024-07-22,Coriander,Vegetable,All
1047,2024-07-22,Banana,Fruit,Rainy
1048,2024-08-22,Pumpkin,Vegetable,Rainy
1048,2024-08-22,Potato,Vegetable,All
1048,2024-08-22,Radish,Vegetable,Rainy
1049,2024-02-17,Garlic,Vegetable,All
1049,2024-02-17,Cabbage,Vegetable,Winter
1049,2024-02-17,Apple,Fruit,Winter
1049,2024-02-17,Beetroot,Vegetable,Winter
1050,2024-08-30,Pumpkin,Vegetable,Rainy
1050,2024-08-30,Coriander,Vegetable,All
1050,2024-08-30,Banana,Fruit,Rainy
1050,2024-08-30,Chilli,Vegetable,Rainy
1051,2024-05-04,Potato,Vegetable,All
1051,2024-05-04,Mango,Fruit,Summer
1051,2024-05-04,Onion,Vegetable,All
1051,2024-05-04,Muskmelon,Fruit,Summer
1052,2024-12-08,Ginger,Vegetable,All
1052,2024-12-08,Guava,Fruit,Winter
1053,2024-02-11,Cauliflower,Vegetable,Winter
1053,2024-02-11,Potato,Vegetable,All
1053,2024-02-11,Guava,Fruit,Winter
1053,2024-02-11,Ginger,Vegetable,All
1054,2024-07-08,Garlic,Vegetable,All
1054,2024-07-08,Radish,Vegetable,Rainy
1054,2024-07-08,Brinjal,Vegetable,Rainy
1054,2024-07-08,Bottle Gourd,Vegetable,Rainy
1055,2024-10-01,Potato,Vegetable,All
1055,2024-10-01,Ginger,Vegetable,All
1056,2024-05-22,Coriander,Vegetable,All
1056,2024-05-22,Tomato,Vegetable,Summer
1057,2024-12-30,Onion,Vegetable,All
1057,2024-12-30,Coriander,Vegetable,All
1057,2024-12-30,Ginger,Vegetable,All
1058,2024-08-11,Onion,Vegetable,All
1058,2024-08-11,Pumpkin,Vegetable,Rainy
1058,2024-08-11,Brinjal,Vegetable,Rainy
1058,2024-08-11,Coriander,Vegetable,All
1058,2024-08-11,Radish,Vegetable,Rainy
1059,2024-07-28,Banana,Fruit,Rainy
1059,2024-07-28,Chilli,Vegetable,Rainy
1059,2024-07-28,Onion,Vegetable,All
1059,2024-07-28,Garlic,Vegetable,All
1060,2024-07-06,Bottle Gourd,Vegetable,Rainy
1060,2024-07-06,Coriander,Vegetable,All
1061,2024-06-29,Capsicum,Vegetable,Summer
1061,2024-06-29,Potato,Vegetable,All
1062,2024-06-21,Potato,Vegetable,All
1062,2024-06-21,Coriander,Vegetable,All
1063,2024-06-24,Potato,Vegetable,All
1063,2024-06-24,Coriander,Vegetable,All
1064,2024-09-24,Chilli,Vegetable,Rainy
1064,2024-09-24,Potato,Vegetable,All
1064,2024-09-24,Brinjal,Vegetable,Rainy
1065,2024-04-21,Muskmelon,Fruit,Summer
1065,2024-04-21,Ladyfinger,Vegetable,Summer
1065,2024-04-21,Mango,Fruit,Summer
1066,2024-06-29,Capsicum,Vegetable,Summer
1066,2024-06-29,Papaya,Fruit,Summer
1066,2024-06-29,Onion,Vegetable,All
1066,2024-06-29,Coriander,Vegetable,All
1067,2024-11-16,Onion,Vegetable,All
1067,2024-11-16,Ginger,Vegetable,All
1067,2024-11-16,Beetroot,Vegetable,Winter
1067,2024-11-16,Carrot,Vegetable,Winter
1068,2024-02-14,Beetroot,Vegetable,Winter
1068,2024-02-14,Potato,Vegetable,All
1069,2024-01-25,Potato,Vegetable,All
1069,2024-01-25,Spinach,Vegetable,Winter
1069,2024-01-25,Green Peas,Vegetable,Winter
1069,2024-01-25,Garlic,Vegetable,All
1070,2024-03-27,Pineapple,Fruit,Summer
1070,2024-03-27,Ginger,Vegetable,All
1071,2024-02-11,Onion,Vegetable,All
1071,2024-02-11,Garlic,Vegetable,All
1072,2024-03-03,Watermelon,Fruit,Summer
1072,2024-03-03,Tomato,Vegetable,Summer
1073,2024-10-02,Potato,Vegetable,All
1073,2024-10-02,Coriander,Vegetable,All
1073,2024-10-02,Onion,Vegetable,All
1073,2024-10-02,Ginger,Vegetable,All
1074,2024-05-20,Potato,Vegetable,All
1074,2024-05-20,Ginger,Vegetable,All
1074,2024-05-20,Ladyfinger,Vegetable,Summer
1075,2024-05-15,Tomato,Vegetable,Summer
1075,2024-05-15,Pineapple,Fruit,Summer
1075,2024-05-15,Potato,Vegetable,All
1075,2024-05-15,Muskmelon,Fruit,Summer
1075,2024-05-15,Ladyfinger,Vegetable,Summer
1076,2024-09-21,Radish,Vegetable,Rainy
1076,2024-09-21,Banana,Fruit,Rainy
1076,2024-09-21,Pumpkin,Vegetable,Rainy
1076,2024-09-21,Potato,Vegetable,All
1076,2024-09-21,Ginger,Vegetable,All
1077,2024-06-11,Pineapple,Fruit,Summer
1077,2024-06-11,Capsicum,Vegetable,Summer
1078,2024-01-28,Guava,Fruit,Winter
1078,2024-01-28,Spinach,Vegetable,Winter
1078,2024-01-28,Potato,Vegetable,All
1078,2024-01-28,Cabbage,Vegetable,Winter
1078,2024-01-28,Ginger,Vegetable,All
1079,2024-04-18,Onion,Vegetable,All
1079,2024-04-18,Muskmelon,Fruit,Summer
1079,2024-04-18,Papaya,Fruit,Summer
1079,2024-04-18,Pineapple,Fruit,Summer
1080,2024-09-10,Banana,Fruit,Rainy
1080,2024-09-10,Bottle Gourd,Vegetable,Rainy
1080,2024-09-10,Ginger,Vegetable,All
1080,2024-09-10,Brinjal,Vegetable,Rainy
1081,2024-12-11,Coriander,Vegetable,All
1081,2024-12-11,Garlic,Vegetable,All
1081,2024-12-11,Guava,Fruit,Winter
1081,2024-12-11,Apple,Fruit,Winter
1081,2024-12-11,Potato,Vegetable,All
1082,2024-05-18,Mango,Fruit,Summer
1082,2024-05-18,Ladyfinger,Vegetable,Summer
1082,2024-05-18,Ginger,Vegetable,All
1082,2024-05-18,Watermelon,Fruit,Summer
1083,2024-01-12,Guava,Fruit,Winter
1083,2024-01-12,Cabbage,Vegetable,Winter
1083,2024-01-12,Ginger,Vegetable,All
1084,2024-06-23,Garlic,Vegetable,All
1084,2024-06-23,Watermelon,Fruit,Summer
1084,2024-06-23,Papaya,Fruit,Summer
1084,2024-06-23,Capsicum,Vegetable,Summer
1085,2024-06-10,Ladyfinger,Vegetable,Summer
1085,2024-06-10,Garlic,Vegetable,All
1085,2024-06-10,Muskmelon,Fruit,Summer
1085,2024-06-10,Papaya,Fruit,Summer
1086,2024-03-16,Onion,Vegetable,All
1086,2024-03-16,Capsicum,Vegetable,Summer
1086,2024-03-16,Potato,Vegetable,All
1086,2024-03-16,Papaya,Fruit,Summer
1086,2024-03-16,Muskmelon,Fruit,Summer
1087,2024-10-11,Potato,Vegetable,All
1087,2024-10-11,Ginger,Vegetable,All
1087,2024-10-11,Onion,Vegetable,All
1087,2024-10-11,Garlic,Vegetable,All
1088,2024-10-31,Garlic,Vegetable,All
1088,2024-10-31,Coriander,Vegetable,All
1089,2024-08-09,Bottle Gourd,Vegetable,Rainy
1089,2024-08-09,Pumpkin,Vegetable,Rainy
1090,2024-12-29,Ginger,Vegetable,All
1090,2024-12-29,Garlic,Vegetable,All
1090,2024-12-29,Green Peas,Vegetable,Winter
1090,2024-12-29,Cabbage,Vegetable,Winter
1091,2024-06-23,Papaya,Fruit,Summer
1091,2024-06-23,Garlic,Vegetable,All
1091,2024-06-23,Watermelon,Fruit,Summer
1092,2024-02-16,Cauliflower,Vegetable,Winter
1092,2024-02-16,Green Peas,Vegetable,Winter
1092,2024-02-16,Carrot,Vegetable,Winter
1093,2024-08-01,Chilli,Vegetable,Rainy
1093,2024-08-01,Banana,Fruit,Rainy
1094,2024-07-22,Onion,Vegetable,All
1094,2024-07-22,Garlic,Vegetable,All
1094,2024-07-22,Brinjal,Vegetable,Rainy
1095,2024-09-22,Ginger,Vegetable,All
1095,2024-09-22,Onion,Vegetable,All
1096,2024-12-09,Carrot,Vegetable,Winter
1096,2024-12-09,Potato,Vegetable,All
1096,2024-12-09,Guava,Fruit,Winter
1096,2024-12-09,Apple,Fruit,Winter
1097,2024-09-28,Ginger,Vegetable,All
1097,2024-09-28,Brinjal,Vegetable,Rainy
1097,2024-09-28,Banana,Fruit,Rainy
1097,2024-09-28,Pumpkin,Vegetable,Rainy
1097,2024-09-28,Potato,Vegetable,All
1098,2024-05-02,Ginger,Vegetable,All
1098,2024-05-02,Pineapple,Fruit,Summer
1099,2024-11-19,Onion,Vegetable,All
1099,2024-11-19,Cauliflower,Vegetable,Winter
1099,2024-11-19,Coriander,Vegetable,All
1099,2024-11-19,Garlic,Vegetable,All
1099,2024-11-19,Guava,Fruit,Winter
1100,2024-03-21,Tomato,Vegetable,Summer
1100,2024-03-21,Watermelon,Fruit,Summer
1100,2024-03-21,Papaya,Fruit,Summer
1100,2024-03-21,Muskmelon,Fruit,Summer
1101,2024-05-27,Pineapple,Fruit,Summer
1101,2024-05-27,Capsicum,Vegetable,Summer
1102,2024-05-20,Potato,Vegetable,All
1102,2024-05-20,Ladyfinger,Vegetable,Summer
1102,2024-05-20,Tomato,Vegetable,Summer
1102,2024-05-20,Garlic,Vegetable,All
1102,2024-05-20,Watermelon,Fruit,Summer
1103,2024-01-07,Carrot,Vegetable,Winter
1103,2024-01-07,Cauliflower,Vegetable,Winter
1103,2024-01-07,Green Peas,Vegetable,Winter
1103,2024-01-07,Onion,Vegetable,All
1104,2024-12-11,Spinach,Vegetable,Winter
1104,2024-12-11,Coriander,Vegetable,All
1104,2024-12-11,Garlic,Vegetable,All
1104,2024-12-11,Cabbage,Vegetable,Winter
1105,2024-02-06,Green Peas,Vegetable,Winter
1105,2024-02-06,Cauliflower,Vegetable,Winter
1105,2024-02-06,Carrot,Vegetable,Winter
1105,2024-02-06,Beetroot,Vegetable,Winter
1106,2024-12-30,Garlic,Vegetable,All
1106,2024-12-30,Green Peas,Vegetable,Winter
1106,2024-12-30,Apple,Fruit,Winter
1106,2024-12-30,Beetroot,Vegetable,Winter
1106,2024-12-30,Guava,Fruit,Winter
1107,2024-02-14,Guava,Fruit,Winter
1107,2024-02-14,Carrot,Vegetable,Winter
1107,2024-02-14,Cauliflower,Vegetable,Winter
1108,2024-02-13,Apple,Fruit,Winter
1108,2024-02-13,Cabbage,Vegetable,Winter
1108,2024-02-13,Carrot,Vegetable,Winter
1109,2024-04-07,Mango,Fruit,Summer
1109,2024-04-07,Pineapple,Fruit,Summer
1109,2024-04-07,Ladyfinger,Vegetable,Summer
1109,2024-04-07,Papaya,Fruit,Summer
1110,2024-09-19,Coriander,Vegetable,All
1110,2024-09-19,Onion,Vegetable,All
1111,2024-01-09,Cauliflower,Vegetable,Winter
1111,2024-01-09,Garlic,Vegetable,All
1111,2024-01-09,Cabbage,Vegetable,Winter
1111,2024-01-09,Guava,Fruit,Winter
1112,2024-10-28,Garlic,Vegetable,All
1112,2024-10-28,Ginger,Vegetable,All
1113,2024-01-01,Onion,Vegetable,All
1113,2024-01-01,Green Peas,Vegetable,Winter
1114,2024-01-25,Potato,Vegetable,All
1114,2024-01-25,Carrot,Vegetable,Winter
1114,2024-01-25,Guava,Fruit,Winter
1114,2024-01-25,Ginger,Vegetable,All
1114,2024-01-25,Garlic,Vegetable,All
1115,2024-06-25,Mango,Fruit,Summer
1115,2024-06-25,Coriander,Vegetable,All
1116,2024-01-09,Ginger,Vegetable,All
1116,2024-01-09,Apple,Fruit,Winter
1116,2024-01-09,Guava,Fruit,Winter
1116,2024-01-09,Carrot,Vegetable,Winter
1116,2024-01-09,Cauliflower,Vegetable,Winter
1117,2024-03-05,Muskmelon,Fruit,Summer
1117,2024-03-05,Mango,Fruit,Summer
1117,2024-03-05,Capsicum,Vegetable,Summer
1117,2024-03-05,Coriander,Vegetable,All
1117,2024-03-05,Pineapple,Fruit,Summer
1118,2024-12-21,Apple,Fruit,Winter
1118,2024-12-21,Onion,Vegetable,All
1118,2024-12-21,Cauliflower,Vegetable,Winter
1118,2024-12-21,Coriander,Vegetable,All
1119,2024-07-17,Potato,Vegetable,All
1119,2024-07-17,Pumpkin,Vegetable,Rainy
1120,2024-06-15,Papaya,Fruit,Summer
1120,2024-06-15,Potato,Vegetable,All
1120,2024-06-15,Tomato,Vegetable,Summer
1120,2024-06-15,Capsicum,Vegetable,Summer
1120,2024-06-15,Muskmelon,Fruit,Summer
1121,2024-09-27,Onion,Vegetable,All
1121,2024-09-27,Chilli,Vegetable,Rainy
1121,2024-09-27,Garlic,Vegetable,All
1122,2024-01-01,Guava,Fruit,Winter
1122,2024-01-01,Ginger,Vegetable,All
1122,2024-01-01,Beetroot,Vegetable,Winter
1122,2024-01-01,Green Peas,Vegetable,Winter
1122,2024-01-01,Cauliflower,Vegetable,Winter
1123,2024-11-24,Ginger,Vegetable,All
1123,2024-11-24,Apple,Fruit,Winter
1124,2024-12-03,Beetroot,Vegetable,Winter
1124,2024-12-03,Carrot,Vegetable,Winter
1124,2024-12-03,Garlic,Vegetable,All
1124,2024-12-03,Coriander,Vegetable,All
1125,2024-02-03,Green Peas,Vegetable,Winter
1125,2024-02-03,Beetroot,Vegetable,Winter
1125,2024-02-03,Cabbage,Vegetable,Winter
1125,2024-02-03,Garlic,Vegetable,All
1125,2024-02-03,Ginger,Vegetable,All
1126,2024-08-31,Radish,Vegetable,Rainy
1126,2024-08-31,Banana,Fruit,Rainy
1126,2024-08-31,Garlic,Vegetable,All
1127,2024-12-29,Spinach,Vegetable,Winter
1127,2024-12-29,Onion,Vegetable,All
1128,2024-07-30,Banana,Fruit,Rainy
1128,2024-07-30,Radish,Vegetable,Rainy
1128,2024-07-30,Coriander,Vegetable,All
1128,2024-07-30,Bottle Gourd,Vegetable,Rainy
1128,2024-07-30,Onion,Vegetable,All
1129,2024-01-13,Coriander,Vegetable,All
1129,2024-01-13,Apple,Fruit,Winter
1130,2024-04-06,Mango,Fruit,Summer
1130,2024-04-06,Papaya,Fruit,Summer
1130,2024-04-06,Onion,Vegetable,All
1130,2024-04-06,Tomato,Vegetable,Summer
1130,2024-04-06,Coriander,Vegetable,All
1131,2024-07-07,Onion,Vegetable,All
1131,2024-07-07,Pumpkin,Vegetable,Rainy
1131,2024-07-07,Bottle Gourd,Vegetable,Rainy
1131,2024-07-07,Brinjal,Vegetable,Rainy
1132,2024-04-03,Potato,Vegetable,All
1132,2024-04-03,Ginger,Vegetable,All
1133,2024-09-16,Garlic,Vegetable,All
1133,2024-09-16,Banana,Fruit,Rainy
1133,2024-09-16,Coriander,Vegetable,All
1134,2024-04-18,Tomato,Vegetable,Summer
1134,2024-04-18,Capsicum,Vegetable,Summer
1134,2024-04-18,Coriander,Vegetable,All
1134,2024-04-18,Ladyfinger,Vegetable,Summer
1134,2024-04-18,Muskmelon,Fruit,Summer
1135,2024-10-22,Potato,Vegetable,All
1135,2024-10-22,Coriander,Vegetable,All
1135,2024-10-22,Ginger,Vegetable,All
1135,2024-10-22,Garlic,Vegetable,All
1135,2024-10-22,Onion,Vegetable,All
1136,2024-10-17,Onion,Vegetable,All
1136,2024-10-17,Garlic,Vegetable,All
1136,2024-10-17,Ginger,Vegetable,All
1136,2024-10-17,Coriander,Vegetable,All
1137,2024-10-25,Potato,Vegetable,All
1137,2024-10-25,Garlic,Vegetable,All
1137,2024-10-25,Onion,Vegetable,All
1137,2024-10-25,Coriander,Vegetable,All
1137,2024-10-25,Ginger,Vegetable,All
1138,2024-11-04,Garlic,Vegetable,All
1138,2024-11-04,Ginger,Vegetable,All
1138,2024-11-04,Carrot,Vegetable,Winter
1138,2024-11-04,Cabbage,Vegetable,Winter
1138,2024-11-04,Potato,Vegetable,All
1139,2024-08-02,Pumpkin,Vegetable,Rainy
1139,2024-08-02,Chilli,Vegetable,Rainy
1139,2024-08-02,Ginger,Vegetable,All
1140,2024-12-02,Cabbage,Vegetable,Winter
1140,2024-12-02,Green Peas,Vegetable,Winter
1140,2024-12-02,Potato,Vegetable,All
1141,2024-09-11,Coriander,Vegetable,All
1141,2024-09-11,Brinjal,Vegetable,Rainy
1142,2024-11-23,Ginger,Vegetable,All
1142,2024-11-23,Apple,Fruit,Winter
1143,2024-01-23,Ginger,Vegetable,All
1143,2024-01-23,Cauliflower,Vegetable,Winter
1143,2024-01-23,Garlic,Vegetable,All
1143,2024-01-23,Onion,Vegetable,All
1143,2024-01-23,Beetroot,Vegetable,Winter
1144,2024-02-18,Coriander,Vegetable,All
1144,2024-02-18,Beetroot,Vegetable,Winter
1144,2024-02-18,Cauliflower,Vegetable,Winter
1144,2024-02-18,Guava,Fruit,Winter
1145,2024-08-25,Ginger,Vegetable,All
1145,2024-08-25,Banana,Fruit,Rainy
1145,2024-08-25,Coriander,Vegetable,All
1145,2024-08-25,Garlic,Vegetable,All
1146,2024-08-06,Onion,Vegetable,All
1146,2024-08-06,Coriander,Vegetable,All
1147,2024-05-10,Tomato,Vegetable,Summer
1147,2024-05-10,Mango,Fruit,Summer
1147,2024-05-10,Garlic,Vegetable,All
1147,2024-05-10,Papaya,Fruit,Summer
1147,2024-05-10,Watermelon,Fruit,Summer
1148,2024-05-28,Capsicum,Vegetable,Summer
1148,2024-05-28,Ginger,Vegetable,All
1148,2024-05-28,Garlic,Vegetable,All
1149,2024-01-24,Cauliflower,Vegetable,Winter
1149,2024-01-24,Coriander,Vegetable,All
1150,2024-10-17,Coriander,Vegetable,All
1150,2024-10-17,Onion,Vegetable,All
1150,2024-10-17,Potato,Vegetable,All
1150,2024-10-17,Garlic,Vegetable,All
1150,2024-10-17,Ginger,Vegetable,All
1151,2024-03-03,Ginger,Vegetable,All
1151,2024-03-03,Watermelon,Fruit,Summer
1152,2024-06-01,Papaya,Fruit,Summer
1152,2024-06-01,Tomato,Vegetable,Summer
1152,2024-06-01,Onion,Vegetable,All
1152,2024-06-01,Capsicum,Vegetable,Summer
1152,2024-06-01,Muskmelon,Fruit,Summer
1153,2024-02-10,Guava,Fruit,Winter
1153,2024-02-10,Spinach,Vegetable,Winter
1153,2024-02-10,Garlic,Vegetable,All
1154,2024-01-31,Green Peas,Vegetable,Winter
1154,2024-01-31,Garlic,Vegetable,All
1155,2024-11-04,Green Peas,Vegetable,Winter
1155,2024-11-04,Cauliflower,Vegetable,Winter
1156,2024-05-11,Papaya,Fruit,Summer
1156,2024-05-11,Potato,Vegetable,All
1157,2024-02-03,Guava,Fruit,Winter
1157,2024-02-03,Spinach,Vegetable,Winter
1157,2024-02-03,Apple,Fruit,Winter
1158,2024-12-04,Carrot,Vegetable,Winter
1158,2024-12-04,Green Peas,Vegetable,Winter
1159,2024-05-06,Muskmelon,Fruit,Summer
1159,2024-05-06,Tomato,Vegetable,Summer
1159,2024-05-06,Pineapple,Fruit,Summer
1159,2024-05-06,Coriander,Vegetable,All
1160,2024-09-17,Banana,Fruit,Rainy
1160,2024-09-17,Radish,Vegetable,Rainy
1160,2024-09-17,Onion,Vegetable,All
1160,2024-09-17,Potato,Vegetable,All
1161,2024-08-18,Banana,Fruit,Rainy
1161,2024-08-18,Radish,Vegetable,Rainy
1161,2024-08-18,Pumpkin,Vegetable,Rainy
1161,2024-08-18,Garlic,Vegetable,All
1161,2024-08-18,Potato,Vegetable,All
1162,2024-10-16,Coriander,Vegetable,All
1162,2024-10-16,Potato,Vegetable,All
1163,2024-04-02,Ginger,Vegetable,All
1163,2024-04-02,Onion,Vegetable,All
1163,2024-04-02,Capsicum,Vegetable,Summer
1163,2024-04-02,Tomato,Vegetable,Summer
1163,2024-04-02,Garlic,Vegetable,All
1164,2024-11-24,Apple,Fruit,Winter
1164,2024-11-24,Garlic,Vegetable,All
1164,2024-11-24,Green Peas,Vegetable,Winter
1164,2024-11-24,Carrot,Vegetable,Winter
1164,2024-11-24,Guava,Fruit,Winter
1165,2024-03-06,Ladyfinger,Vegetable,Summer
1165,2024-03-06,Capsicum,Vegetable,Summer
1165,2024-03-06,Coriander,Vegetable,All
1165,2024-03-06,Mango,Fruit,Summer
1165,2024-03-06,Onion,Vegetable,All
1166,2024-03-11,Onion,Vegetable,All
1166,2024-03-11,Garlic,Vegetable,All
1167,2024-02-03,Onion,Vegetable,All
1167,2024-02-03,Coriander,Vegetable,All
1167,2024-02-03,Cauliflower,Vegetable,Winter
1168,2024-09-14,Bottle Gourd,Vegetable,Rainy
1168,2024-09-14,Potato,Vegetable,All
1168,2024-09-14,Ginger,Vegetable,All
1168,2024-09-14,Chilli,Vegetable,Rainy
1169,2024-02-01,Green Peas,Vegetable,Winter
1169,2024-02-01,Beetroot,Vegetable,Winter
1170,2024-04-24,Ladyfinger,Vegetable,Summer
1170,2024-04-24,Pineapple,Fruit,Summer
1170,2024-04-24,Capsicum,Vegetable,Summer
1170,2024-04-24,Watermelon,Fruit,Summer
1170,2024-04-24,Onion,Vegetable,All
1171,2024-11-07,Coriander,Vegetable,All
1171,2024-11-07,Garlic,Vegetable,All
1171,2024-11-07,Spinach,Vegetable,Winter
1172,2024-03-02,Garlic,Vegetable,All
1172,2024-03-02,Potato,Vegetable,All
1173,2024-12-23,Cauliflower,Vegetable,Winter
1173,2024-12-23,Green Peas,Vegetable,Winter
1173,2024-12-23,Carrot,Vegetable,Winter
1174,2024-07-08,Pumpkin,Vegetable,Rainy
1174,2024-07-08,Potato,Vegetable,All
1174,2024-07-08,Bottle Gourd,Vegetable,Rainy
1174,2024-07-08,Banana,Fruit,Rainy
1175,2024-09-19,Onion,Vegetable,All
1175,2024-09-19,Potato,Vegetable,All
1175,2024-09-19,Pumpkin,Vegetable,Rainy
1175,2024-09-19,Ginger,Vegetable,All
1175,2024-09-19,Bottle Gourd,Vegetable,Rainy
1176,2024-09-18,Potato,Vegetable,All
1176,2024-09-18,Brinjal,Vegetable,Rainy
1177,2024-04-02,Onion,Vegetable,All
1177,2024-04-02,Ginger,Vegetable,All
1177,2024-04-02,Ladyfinger,Vegetable,Summer
1178,2024-04-21,Garlic,Vegetable,All
1178,2024-04-21,Tomato,Vegetable,Summer
1178,2024-04-21,Potato,Vegetable,All
